"time","Position","Readerdata.Value"
"2021-10-01T10:07:14.000Z","G10","0.043"
"2021-10-01T10:07:14.000Z","G11","0.044"
"2021-10-01T10:07:14.000Z","G12","0.043"
"2021-10-01T10:07:14.000Z","G2","0.127"
"2021-10-01T10:07:14.000Z","G3","0.123"
"2021-10-01T10:07:14.000Z","G4","0.136"
"2021-10-01T10:07:14.000Z","G5","0.13"
"2021-10-01T10:07:14.000Z","G6","0.138"
"2021-10-01T10:07:14.000Z","G7","0.043"
"2021-10-01T10:07:14.000Z","G8","0.044"
"2021-10-01T10:07:14.000Z","G9","0.043"
"2021-10-01T10:07:14.000Z","H1","0.12"
"2021-10-01T10:07:14.000Z","H10","0.043"
"2021-10-01T10:07:14.000Z","H11","0.043"
"2021-10-01T10:07:14.000Z","H12","0.043"
"2021-10-01T10:07:14.000Z","H2","0.125"
"2021-10-01T10:07:14.000Z","H3","0.127"
"2021-10-01T10:07:14.000Z","H4","0.125"
"2021-10-01T10:07:14.000Z","H5","0.135"
"2021-10-01T10:07:14.000Z","H6","0.132"
"2021-10-01T10:07:14.000Z","H7","0.043"
"2021-10-01T10:07:14.000Z","H8","0.043"
"2021-10-01T10:07:14.000Z","H9","0.043"
